,artist_id,name,num_albums,num_buyers,num_buys,tags,num_recorded_sales,num_recorded_sales_by_related
787,787,Lone,12,868,2440,"'electronic', 'hip hop', 'house', 'rave', 'techno''electronic', 'hip hop', 'house', 'rave', 'techno''electronic', 'hip hop', 'house', 'rave', 'techno''electronic', 'hip hop', 'house', 'rave', 'techno''electronic', 'hip hop', 'house', 'rave', 'techno''electronic', 'hip hop', 'house', 'rave', 'techno''electronic', 'hip hop', 'house', 'rave', 'techno''electronic', 'hip hop', 'house', 'rave', 'techno''electronic', 'hip hop', 'house', 'rave', 'techno''electronic', 'hip hop', 'house', 'rave', 'techno''electronic', 'galaxy garden', 'hip hop', 'house', 'lone', 'hip hop', 'house', 'rave', 'techno''electronic', 'hip hop', 'house', 'rave', 'techno'",36.0,776
788,788,Lord Echo,7,793,2218,"'afro', 'boogie', 'curiosities', 'economy records', 'lord echo', 'mike fabulous', 'mutant reggae disco', 'psuedo-spiritual soul', 'reggae', 'bastard jazz', 'new zealand music', 'wonderful noise''afro', 'boogie', 'dj', 'lord echo', 'mutant reggae disco', 'psuedo-spiritual soul', 'reggae', 'boot leg', 'edit', 'mash up', 'mix tape', 'remix''afro', 'boogie', 'harmonies', 'lord echo', 'mutant reggae disco', 'psuedo-spiritual soul', 'reggae', 'soundway records', 'wonderful noise''afro', 'boogie', 'lord echo', 'mutant reggae disco', 'psuedo-spiritual soul', 'reggae', 'boogie', 'disco', 'reggae''afro', 'black seeds', 'boogie', 'echo', 'fabulous', 'lord', 'melodies', 'mike', 'mutant reggae disco', 'psuedo-spiritual soul', 'reggae', 'soundway', 'wonderful noise', 'economy records''afro', 'boogie', 'mutant reggae disco', 'psuedo-spiritual soul', 'reggae''45 rpm', 'afro', 'bastard jazz', 'boogie', 'lord echo', 'mike fabulous', 'mutant reggae disco', 'psuedo-spiritual soul', 'reggae'",41.0,725
789,789,Lord Julien,1,80,160,"'afro', 'boogie', 'mutant reggae disco', 'psuedo-spiritual soul', 'reggae', 'electronic', 'funk', 'future beats', 'hiphop instrumental', 'house', 'jazz'",1.0,649
790,790,Lord of War,2,32,70,"'death metal', 'lord of war', 'technical death metal', 'unique leader''death metal', 'lord of war', 'suffer', 'unique leader', 'technical death metal'",0.0,141
791,791,Lordamercy,1,114,114,"'2000black', 'dego', 'london boogie', 'matt lord'",0.0,463
792,792,Lortica,1,2,4,"'experimental', 'broken machine films', 'drone', 'ecco', 'edit', 'electronic', 'illuminated paths', 'lo-fi', 'lortica', 'noise', 'pop', 'porn', 'tape', 'vaporwave', 'wave'",0.0,18
793,793,Loser Life,7,7,28,"'bakersfield', 'loser life', 'punk', 'demo', 'hardcore', 'hardcore punk', 'metal', 'post-rock', 'punk demo', 'shoegaze''bakersfield', 'charles bronson', 'loser life', 'punk', 'hardcore', 'hardcore punk', 'los crudos', 'metal', 'post-rock', 'shoegaze''bakersfield', 'life number two', 'loser life', 'punk', 'charles', 'charles bronson', 'hardcore', 'metal', 'post-rock', 'punx', 'shoegaze''bakersfield', 'loser life', 'punk', 'hardcore', 'hardcore punk', 'metal', 'my hell', 'post-rock', 'punx', 'shoegaze''bakersfield', 'charles bronson', 'loser life', 'punk', 'hardcore', 'hardcore punk', 'metal', 'post-rock', 'shoegaze''bakersfield', 'bako', 'loser life', 'munoz', 'punk', 'hardcore', 'hardcore punk', 'metal', 'post-rock', 'shoegaze''bakersfield', 'hatecrime', 'munoz', 'punk', 'the manager', 'hardcore', 'hardcore punk', 'metal', 'post-rock', 'shoegaze'",0.0,276
794,794,Louie Larceny,1,4,8,"'experimental', 'atlanta', 'broken machine films', 'drone', 'electronic', 'hip-hop', 'illuminated paths', 'louie larceny', 'pop', 'rap', 'vaporwave'",0.0,8
795,795,Loxy & Resound,2,10,20,"'autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie''autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie'",0.0,251
796,796,Luca Venezia,1,217,434,"'80s', 'electronic', 'cyberpunk', 'darksynth', 'dream', 'dreampunk', 'experimental', 'film score', 'future', 'ost', 'outrun', 'synth', 'synthwave', 'vapour'",0.0,198
797,797,Lucid Sound Driver,1,19,38,"'experimental', 'ambient', 'aquarium music', 'broken machine films', 'cassette', 'drone', 'electronic', 'illuminated paths', 'lucid', 'pop', 'porn', 'score', 'vapor', 'vaporwave', 'wave'",0.0,132
798,798,Lucy Camp,7,300,512,"'expression', 'hip hop', 'hip-hop/rap', 'lyrical', 'rap', 'darkwave', 'downtempo', 'fast rap', 'lucy camp', 'quintic''electronic', 'expression', 'hip hop', 'hip-hop/rap', 'lyrical', 'rap', 'epic', 'hip hop', 'lucy camp', 'lyrical', 'quintic', 'rap', 'synthwave', 'wall of sound''expression', 'hip hop', 'hip-hop/rap', 'lyrical', 'rap', 'lucy camp', 'luzid''expression', 'hip hop', 'hip-hop/rap', 'lyrical', 'rap', 'alternative hip-hop', 'darkwave', 'emo rap', 'epic rap', 'female rapper', 'progressive rap', 'synthwave''expression', 'hip hop', 'hip-hop/rap', 'lyrical', 'rap', 'ambient', 'chillwave', 'darkwave', 'downtempo', 'fast rap', 'hip_hop', 'lyrical', 'rap''expression', 'hip hop', 'hip-hop/rap', 'lyrical', 'rap', 'remix', 'remix hiphop''expression', 'hip hop', 'hip-hop/rap', 'lyrical', 'rap', 'ambient', 'electronica', 'garage', 'grime', 'poetry'",90.0,583
799,799,Luke Mandala,2,76,77,"'electronic', 'psybass', 'ambient', 'bass music', 'dubstep', 'glitch hop', 'intention', 'melodic', 'storytelling''electronic', 'chillout', 'downtempo', 'dub', 'shamanic', 'trance''electronic', 'chillout', 'downtempo', 'dub', 'shamanic', 'trance'",3.0,121
800,800,Lump Records,36,532,3222,"'slowhouse''downtempo', 'electronic', 'shamanic', 'slowhouse', 'spiritual''electronic', 'shamanic', 'slowhouse', 'downtempo', 'spiritual''deep house', 'electronic', 'ethnic', 'groove', 'house', 'music', 'mystic', 'downtempo''electronic', 'deep', 'downtempo', 'oriental', 'spiritual''electronic', 'india', 'shamanic', 'slowhouse', 'ayahuasca', 'ceremonial', 'ceremony', 'downtempo', 'ritual', 'spiritual''slowhouse', 'cumbia', 'dub', 'latin', 'tropical'",59.0,407
801,801,Lycan Dese Beats,2,129,322,"'electronic', 'brony', 'compilation', 'dubstep', 'edm', 'electronic', 'pony''edm', 'electronic', 'future bass', 'house', 'brony', 'compilation', 'dubstep', 'pony'",35.0,597
802,802,Lychgate,1,476,952,"'metal', 'avant garde', 'black metal', 'blood music', 'concept album', 'death metal', 'esoteric', 'experimental', 'funeral doom', 'nightbringer', 'panopticon', 'the one''black metal', 'doom', 'esoteric', 'funeral doom', 'lunar aurora', 'metal', 'omega centauri'",1.0,1290
803,803,Lymbyc Systym,1,1,2,"'punk', 'american analog set', 'hardcore', 'her space holiday', 'instrumental', 'instrumental rock', 'metal', 'post-rock', 'shoegaze'",0.0,139
804,804,M U L T I C I N E X,1,2,2,"'electronic', 'retro-pop', 'retrowave', 'synth', 'synthwave', 'vaporwave'",0.0,89
805,805,M a l i b l u e : (,1,31,31,"'electronic', 'mallsoft', 'oceangrunge', 'post-internet', 'post-vaporwave', 'vaporwave', 'vapour'",0.0,113
806,806,M.O.O.N.,9,3052,5407,"'bass', 'disco', 'electronic', 'funk', 'house', 'techno''bass', 'disco', 'electronic', 'funk', 'house', 'techno', 'downtempo', 'techno''bass', 'disco', 'electronic', 'funk', 'house', 'techno''bass', 'disco', 'electronic', 'funk', 'house', 'moon', 'm|o|o|n', 'techno', 'm.o.o.n.''bass', 'disco', 'electronic', 'funk', 'house', 'techno', 'drive''bass', 'dark', 'disco', 'electronic', 'funk', 'house', 'techno''bass', 'disco', 'electronic', 'funk', 'house', 'techno''bass', 'disco', 'electronic', 'funk', 'house', 'techno''bass', 'disco', 'electronic', 'funk', 'house', 'techno''bass', 'disco', 'electronic', 'funk', 'house', 'techno', 'dark', 'techno'",29.0,869
807,807,MASTER BOOT RECORD,4,2804,16354,"'metal', 'alternative', 'avant-garde', 'black metal', 'chiptune', 'chiptunes', 'classical', 'cyberpunk', 'death metal', 'doom metal', 'electronic', 'experimental', 'industrial', 'progressive metal', 'rock', 'synthwave''metal', 'chiptune', 'classical', 'dark synth', 'electronic', 'experimental', 'heavy metal', 'industrial', 'neoclassical', 'ost', 'outrun', 'progressive metal', 'rock', 'soundtrack', 'symphonic', 'synthwave''metal', 'avant-garde', 'black metal', 'chipmusic', 'chiptune', 'classical', 'darksynth', 'electronic', 'experimental', 'industrial', 'retrosynth', 'retrowave', 'soundtrack', 'synthwave', 'vgm', 'video game music''metal', 'black metal', 'chip music', 'chiptune', 'darkwave', 'doom', 'doom metal', 'electronic', 'electronic metal', 'experimental', 'game', 'game music', 'gothic', 'gothic metal', 'industrial', 'synthwave'",63.0,1512
808,808,MEME VIVALDI,2,11,24,"'experimental', 'afrika', 'beats', 'broken machine films', 'drone', 'electronic', 'ferraro', 'field', 'illuminated paths', 'meme', 'pop', 'rock', 'sample', 'spain', 'vaporwave''experimental', 'ambient', 'broken machine films', 'cassette', 'drone', 'electronic', 'illuminated paths', 'live', 'meme', 'noise', 'original', 'pop', 'porn', 'vaporwave'",0.0,98
809,809,METAPHYSIS,1,22,22,"'dark psy. darkpsy', 'electronic', 'forest psychedelic', 'psychedelic trance', 'darkpsy'",1.0,81
810,810,MHYSA,1,46,46,"'dance', 'electronic', 'experimental', 'halcyon veil', 'r&b', 'rap'",44.0,150
811,811,MIKE,9,522,1260,"'hip-hop/rap', 'ldsn', 'slumsnyc', 'alternative', 'fucking awesome', 'rap''hip-hop/rap', 'alternative', 'fucking awesome', 'rap''hip-hop/rap', 'alternative', 'fucking awesome', 'rap''hip-hop/rap', 'alternative', 'fucking awesome', 'rap''alternative', 'belgium', 'hip-hop. rap', 'hip-hop/rap', 'rap', 'alternative', 'fucking awesome', 'rap''hip-hop/rap', 'rap', 'alternative', 'fucking awesome', 'hip-hop', 'rap', 'slums''hip-hop/rap', 'alternative', 'fucking awesome', 'rap''hip-hop/rap', 'alternative', 'fucking awesome', 'rap''hip-hop/rap', 'winternewyork', 'alternative', 'fucking awesome', 'rap'",201.0,1015
812,812,MONOGUM,1,3,6,"'experimental', 'beat', 'broken machine films', 'drone', 'electronic', 'illuminated paths', 'live', 'pop', 'porn', 'russian', 'sample', 'vapor', 'vaporwave', 'wave'",0.0,6
813,813,Macerie,1,14,14,"'black metal', 'firenze', 'florence', 'italy', 'metal', 'crust', 'doom metal', 'macerie', 'nosie', 'sludge metal'",0.0,129
814,814,MachineSpeaks,1,2,4,"'experimental', 'broken machine films', 'carolina', 'drone', 'electronic', 'illuminated paths', 'machinespeaks', 'north', 'pop', 'porn', 'porno', 'synth', 'vapor', 'vaporwave', 'wave'",0.0,72
815,815,Macintosh Plus,1,3836,7672,'electronic',59.0,952
816,816,Magic Arrows,1,7,14,"'experimental', 'ambient', 'broken machine films', 'drone', 'electronic', 'guitar', 'illuminated paths', 'magic arrows', 'noise', 'pop', 'shortwave', 'vaporwave'",0.0,283
817,817,"Magic Arrows, The Innernettes, TREASURE HUNT and Strange Mountain",1,1,2,"'experimental', 'broken machine films', 'drone', 'electronic', 'illuminated paths', 'innernettes', 'live', 'magic arrows', 'pop', 'porn', 'strange mountain', 'treasure', 'vapor', 'vaporwave', 'wave'",0.0,25
818,818,Magic Sword,4,1181,1522,"'electronic', 'hotline miami 2', 'outrun', 'retrowave', 'synthwave', 'soundtrack''electronic', 'synthwave''electronic', 'outrun', 'retrowave', 'synthwave', 'future', 'magic', 'sci-fi', 'sword''electronic', 'outrun', 'retrowave', 'synthwave'",146.0,754
819,819,Maitro,2,175,240,"'edm', 'electronic', 'hip hop', 'beats', 'instrumental', 'vaporwave''edm', 'electronic', 'futurefunk', 'hip hop', 'beats', 'experimental hip-hop', 'instrumental', 'trap', 'vaporwave'",1.0,171
820,820,Majority Rule,2,28,70,"'corn on macabre', 'darkest hour', 'punk', 'virginia', 'washington dc', 'hardcore', 'metal', 'pg.99', 'post-rock', 'shoegaze''punk', 'grindcore', 'hardcore', 'hardcore punk', 'metal', 'pg.99', 'post-rock', 'shoegaze'",1.0,219
821,821,Making Marks,4,126,171,"'alternative', 'folk', 'indie', 'indiepop', 'norway', 'olso', 'rock', 'indie', 'indiepop', 'rock''alternative', 'folk', 'indie', 'indiepop', 'making marks', 'my little pony', 'norway', 'oslo', 'rock', 'dreampop', 'harmony pop', 'indie', 'indiepop''alternative', 'folk', 'indie', 'indiepop', 'making marks', 'my little pony', 'norway', 'oslo', 'rock', 'dreampop', 'harmony pop', 'indie', 'indiepop''alternative', 'darren hayman', 'folk', 'indie', 'indiepop', 'making marks', 'my little pony', 'norway', 'norwegian', 'oslo', 'rock'",0.0,172
822,822,Malphino,1,30,30,"'dance', 'latin', 'reggae', 'synth', 'tropical', 'world', 'banda', 'cumbia', 'exotica', 'latin', 'rebajada', 'tropical', 'world'",0.0,130
823,823,Manchac Networks,2,56,57,"'electronic', 'ambient', 'late nite', 'mallsoft', 'plunderphonics', 'post-vaporwave', 'smooth', 'vaporwave''electronic', 'late nite', 'mallsoft', 'plunderphonics', 'post-vaporwave', 'smooth', 'vaporwave'",0.0,121
824,824,Manni Dee,1,29,58,"'electronic', 'manni dee', 'osiris music', 'techno'",7.0,378
825,825,Manon Meurt,1,47,47,"'atmospheric', 'czech', 'dream pop', 'dreamy', 'dreamy pop', 'manon meurt', 'shoegaze', 'shoegazer'",0.0,277
826,826,Marcus Intalex,1,7,14,"'autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie'",1.0,161
827,827,Mark & Stephen Altrogge,1,3,3,"'christian', 'devotional', 'rock', 'worship', 'acoustic', 'alternative'",0.0,81
828,828,Mark Hadley,1,2189,2189,"'soundtrack', 'experimental', 'music', 'various artists', 'webcomic'",2.0,331
829,829,Mark Lettieri,1,44,44,"'electronic', 'hip hop', 'jazz', 'r&b', 'soul', 'singer-songwriter'",0.0,347
830,830,Mark System,2,192,404,"'autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie''autonomic', 'drum & bass', 'electronic', 'bass music', 'electronica', 'indie'",74.0,342
831,831,Market Square Recordings,1,22,22,"'brighton', 'c80', 'd.i.y', 'indie', 'kbd', 'rock', 'fast products', 'garage', 'lo-fi', 'messthetics', 'post-punk', 'postcard', 'psychedelia', 'punk', 'weirdo'",4.0,154
832,832,Martin Kennedy,1,105,210,"'ambient', 'ambient-rock', 'electronic', 'drones', 'instrumental', 'post-rock', 'soundscape', 'tape loops', 'tape manipulation', 'triphop'",0.0,736
833,833,Martins Garden,1,1,2,"'electronic', 'chillout', 'downtempo', 'dub', 'shamanic', 'trance'",0.0,61
834,834,Martins Garden & Friends,1,63,63,"'electronic', 'psydub', 'ambient', 'chillout', 'cinematic', 'downtempo', 'dub', 'dubstep', 'ethno', 'fusion', 'glitch hop', 'global bass', 'psybient', 'world'",2.0,198
835,835,Marzebian,1,22,22,"'electronic', 'hip hop', 'turntables on the hudson', 'wonderwheel recordings', 'world groove', 'dance', 'dub', 'house', 'latin beats', 'latin break beats', 'trip hop', 'world'",0.0,110
836,836,Math and Physics Club,1,85,85,"'alternative', 'folk', 'indie', 'indiepop', 'rock'",0.0,164
837,837,Matt Bloom,2,22,30,"'experimental', 'hip-hop/rap', 'instrumental hip-hop''experimental', 'hip-hop', 'hip-hop/rap', 'instrumental hip-hop', 'rap', 'beattape', 'experimental hip-hop'",0.0,468
838,838,Matthew Bertram,4,15,40,"'experimental', 'ambient', 'beat', 'bertram', 'broken', 'drone', 'electronic', 'illuminated', 'keyboard', 'lo-fi', 'pop', 'porn', 'vaporwave', 'wave''experimental', 'ambient', 'bertram', 'broken machine films', 'drone', 'electronic', 'illuminated paths', 'matthew', 'pop', 'porn', 'score', 'soundtrack', 'synth', 'vaporwave''experimental', 'ambient', 'bertram', 'broken machine films', 'drone', 'electronic', 'illuminated paths', 'lo-fi', 'pop', 'porn', 'space', 'vapor', 'vaporwave', 'wave''experimental', 'ambient', 'broken machine films', 'drone', 'electronic', 'illuminated paths', 'matthew', 'pop', 'sample', 'score', 'soundtrack', 'vapor', 'vaporwave'",0.0,90
839,839,Matthew Melton,1,15,30,"'alternative', 'prog', 'psych', 'rock', 'garage rock', 'night rock', 'proto-metal'",4.0,59
840,840,Mayhem,3,1527,4913,"'electronic''electronic''electronic', 'acid', 'hard techno', 'rave', 'techno'",3.0,1100
841,841,Meatwound,2,57,128,"'punk', 'death', 'florida', 'hardcore', 'meatwound', 'metal', 'post-rock', 'shoegaze', 'sludge', 'tampa''florida', 'punk', 'combat wounded veteran', 'hardcore', 'metal', 'post-rock', 'scuzz', 'shoegaze', 'sludge', 'sludge metal'",0.0,812
842,842,Mega Drive,10,1476,6268,"'80s', 'electronic', 'electro', 'electronic', 'futuristic', 'halloween', 'horror', 'retro''80s', 'electronic', 'electro', 'futuristic', 'retro''80s', 'drive', 'electronic', 'futurescape', 'futuristic', 'mega', 'retro', 'electro', 'futuristic', 'retro''80s', 'electronic', 'electro', 'futuristic', 'retro''80s', 'electronic', 'electro', 'futuristic', 'retro''2013', ""80's"", '80s', 'electronic', 'cyberpunk', 'electro', 'electronic', 'futuristic', 'mega drive', 'retro', 'self titled''80s', 'electronic', 'electro', 'futuristic', 'retro''80s', 'electronic', 'analog', 'electro', 'futuristic', 'industrial', 'retro', 'soundtrack', 'synth', 'synthwave''2015', ""80's"", '80s', 'dynatron', 'electronic', 'gost', 'hardwired', 'perturbator', ""tommy '86"", 'electro', 'futuristic', 'remixes', 'retro''80s', 'electronic', 'electro', 'futuristic', 'retro''2014', ""80's"", '80s', 'electronic', 'mega drive', 'subterra', 'tx', 'electro', 'futuristic', 'retro'",30.0,1020
843,843,Mega Flare,1,15,15,"'8-bit', '9-bit', 'electronic', 'pop', 'tiny waves', 'chiptune', 'electronic', 'electropop', 'future bass', 'house'",5.0,120
844,844,Melodiesinfonie,1,25,50,"'ep', 'electronic', 'gergaz netlabel', 'in your mood', 'melodiesinfonie', 'soul', 'abstract hip-hop', 'bass', 'beats', 'electronica', 'old school hip hop'",1.0,271
845,845,Melvins,19,262,382,"'rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock''rock', 'alternative rock', 'grunge rock', 'hard rock'",38.0,1212
846,846,Memory Leaks Onto The Rug,1,12,12,"'electronic', 'abstract', 'ambient', 'beats', 'cassette', 'experimental', 'hip-hop', 'tape loops'",0.0,56
847,847,Meneguar,1,8,16,"'brooklyn', 'punk', 'hardcore', 'i was born at night', 'indie rock', 'meneguar', 'metal', 'post-rock', 'shoegaze', 'woods'",0.0,125
848,848,Merda Mundi,6,11,27,"'black metal', 'depressive black metal', 'metal', 'raw black metal', 'ambient', 'grindcore''black metal', 'depressive black metal', 'metal', 'raw black metal', 'ambient', 'grindcore''black metal', 'depressive black metal', 'metal', 'raw black metal', 'ambient', 'grindcore''black metal', 'depressive black metal', 'metal', 'raw black metal', 'ambient', 'grindcore''black metal', 'depressive black metal', 'metal', 'ambient', 'grindcore''black metal', 'death metal', 'depressive black metal', 'metal', 'ambient', 'brutal', 'chaotic', 'grindcore'",0.0,88
849,849,Merkaba,2,78,99,"'electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno''electronic', 'futuristic', 'minimal', 'organic', 'psytrance', 'techno'",11.0,107
850,850,Metatron Omega,2,698,1982,"'24bit', 'ambient', 'ambient', 'atmospheric', 'chanting', 'choir', 'dark ambient', 'drone', 'esoteric', 'field recordings', 'gregorian', 'horror', 'soundscapes', 'soundtrack''ambient', 'atmospheric', 'dark ambient', 'drone', 'field recordings', 'gothic', 'soundscapes'",4.0,315
851,851,Meteor,6,759,1269,"'1980s', '80s', 'electronic', 'ambient', 'dark ambient', 'darksynth', 'darkwave', 'outrun', 'retrowave', 'soundtrack', 'synthesizer', 'synthrock', 'synthwave'""80's"", '80s', 'electronic', 'darksynth', 'darkwave', 'outrun', 'retro', 'retrowave', 'synth', 'synthwave''80s', 'electronic', 'darksynth', 'darkwave', 'outrun', 'retro', 'retrowave', 'soundtrack', 'synth', 'synthrock', 'synthwave', 'video game'""80's"", '80s', 'electronic', 'darkwave', 'outrun', 'retrowave', 'synth', 'synthwave'""80's"", '80s', 'electronic', 'darksynth', 'darkwave', 'outrun', 'retro', 'retrowave', 'synth', 'synthwave''80s', 'electronic', 'darkwave', 'halloween', 'halloween music', 'outrun', 'retrowave', 'synthwave'",68.0,945
852,852,Mgła,6,2832,4534,"'metal', 'black metal''black metal', 'metal', 'black metal''metal', 'black metal''metal', 'black metal''metal', 'black metal''metal', 'black metal'",32.0,1913
